"pmid","author","last_author","doi","publication_date"
"12958276","Laird AR","Gentsch JR","10.1128/JCM.41.9.4400-4403.2003","2003/12/03 05:00"
"33049307","Chávez-Maya F","Padilla-Noriega L","10.1016/j.virusres.2020.198189","2020/08/23 00:00"
"25889995","Aponte FE","Arias CF","10.1186/s12985-015-0262-z","2015/02/10 00:00"
"12771427","Uzcategui NY","Gould EA","10.1099/vir.0.18807-0","2003/07/02 05:00"
"15896854","Brooks HA","Dhar AK","10.1016/j.jviromet.2005.03.017","2005/03/15 00:00"
"15896399","Velasco-Villa A","Rupprecht CE","10.1016/j.virusres.2005.03.007","2005/09/20 09:00"
"16096709","Cisneros A","de Lourdes Muñoz M","10.1007/s00705-005-0595-9","2005/06/10 00:00"
"16672396","Velasco-Villa A","Rupprecht CE","10.1128/JCM.44.5.1697-1710.2006","2006/07/28 09:00"
"24604657","Servín-Garcidueñas LE","Martínez-Romero E","10.1128/genomeA.00164-14","2014/03/08 06:00"
"30688647","Machado RAR","Turlings TCJ","10.1099/ijsem.0.003154","2019/05/03 06:00"
"31588248","Suzuki S","Kawachi M","10.7150/jgen.38149","2019/08/05 00:00"
"24773920","Grosso-Becerra MV","Soberón-Chávez G","10.1186/1471-2164-15-318","2014/03/24 00:00"
"22933769","Cao G","Allard M","10.1128/JB.01171-12","2012/08/31 06:00"
"23209196","Ormeño-Orrillo E","Hungria M","10.1128/JB.01756-12","2012/12/05 06:00"
"23383127","Allard MW","Brown EW","10.1371/journal.pone.0055254","2012/12/21 00:00"
"23144400","Althabegoiti MJ","Martínez-Romero E","10.1128/JB.01785-12","2012/11/13 06:00"
"26586889","Ward LM","Fischer WW","10.1128/genomeA.01352-15","2015/11/21 06:00"
"27638249","Anastasi E","Vázquez-Boland JA","10.1093/gbe/evw222","2017/08/11 06:00"
"21994924","Hayano-Kanashiro C","Herrera-Estrella L","10.1128/JB.06045-11","2011/10/14 06:00"
"10196246","Suarez DL","Perdue M","10.1128/JVI.73.5.3567-3573.1999","1999/04/10 00:01"
"7483266","Horimoto T","Webster RG","10.1006/viro.1995.1562","1995/10/20 00:01"
"35219760","González-Gómez JP","Chaidez C","10.1016/j.virusres.2022.198719","2022/02/20 00:00"
"36272541","Orozco-Ochoa AK","Chaidez C","10.1016/j.virusres.2022.198973","2022/10/18 00:00"
"36365034","Navarro-Lopez R","Berhane Y","10.3390/pathogens11111284","2022/10/20 00:00"
"20657344","Bucardo F","Svensson L","10.1097/INF.0b013e3181ed9f2f","2010/07/27 06:00"
"23092588","Bucardo F","Svensson L","10.3201/eid1811.111581","2012/10/25 06:00"
"22647702","Parameswaran P","Henn MR","10.1128/JVI.00736-12","2012/06/01 06:00"
"22016794","Bucardo F","Nordgren J","10.1371/journal.pone.0025962","2011/09/14 00:00"
"20592079","Yozwiak NL","DeRisi JL","10.1128/JVI.00698-10","2010/07/02 06:00"
"24849288","Bucardo F","Nordgren J","10.1371/journal.pone.0098201","2014/04/29 00:00"
"22487061","Bucardo F","Patton JT","10.1016/j.meegid.2012.03.007","2012/03/09 00:00"
"33326875","Edgerton SV","Bennett SN","10.1016/j.meegid.2020.104680","2020/11/19 00:00"
"26643533","Wang C","Harris E","10.4269/ajtmh.15-0497","2015/10/25 00:00"
"27443522","Tabata T","Pereira L","10.1016/j.chom.2016.07.002","2016/07/07 00:00"
"18562593","Bucardo F","Svensson L","10.1128/JCM.00505-08","2008/10/07 09:00"
"16597885","Domingo C","Tenorio A","10.1128/JCM.44.4.1519-1529.2006","2006/11/15 09:00"
"18436323","Silva RL","MacDonald GH","10.1016/j.virusres.2008.03.007","2008/02/29 00:00"
"19564908","Quiroz E","Weaver SC","10.1371/journal.pntd.0000472","2009/05/28 00:00"
"32300929","Phan T","Delwart E","10.1007/s11262-020-01758-0","2020/04/07 00:00"
"24916442","Gaudreault NN","Wilson WC","10.1177/1040638714536902","2014/06/12 06:01"
"23677594","Dormitzer PR","Venter JC","10.1126/scitranslmed.3006368","2013/05/17 06:00"
"1402807","Rota PA","Kendal AP","10.1099/0022-1317-73-10-2737","1992/10/01 00:01"
"9281500","Jambrina E","Portela A","10.1006/viro.1997.8682","1997/09/01 00:01"
"10438823","McCullers JA","Webster RG","10.1128/JVI.73.9.7343-7348.1999","1999/08/10 00:01"
"15542634","McCullers JA","Iverson AR","10.1128/JVI.78.23.12817-12828.2004","2004/12/16 09:00"
"20715930","Laurie KL","Barr IG","10.1086/656188","2010/08/19 06:00"
"12664301","Gregory V","Lin YP","10.1007/s00705-002-0953-9","2003/05/31 05:00"
"28418305","Gundacker ND","López-Vergès S","10.3201/eid2305.161925","2017/04/19 06:00"
"22696648","Drexler JF","Drosten C","10.1128/JVI.00800-12","2012/06/15 06:00"
"28980711","Ábrego LE","Arbiza J","10.1002/jmv.24969","2017/09/21 00:00"
"24043818","Drexler JF","Drosten C","10.1073/pnas.1308049110","2013/09/18 06:00"
"26230260","Martínez AA","Pascale JM","10.1371/journal.pone.0134850","2015/07/14 00:00"
"25093674","Martínez AA","Pascale JM","10.1371/journal.pone.0103545","2014/06/29 00:00"
"23116216","Franco D","Arbiza J","10.1186/1743-422X-9-257","2012/10/29 00:00"
"28986247","Díaz Y","Tesh R","10.1016/j.actatropica.2017.09.031","2017/09/20 00:00"
"26252655","Moreno B","Arbiza J","10.1002/jmv.24346","2015/08/08 06:00"
"28923509","Kaján GL","Arnberg N","10.1016/j.virusres.2017.09.012","2017/09/14 00:00"
"26304915","Carrera JP","Tesh RB","10.4269/ajtmh.15-0117","2015/07/09 00:00"
"26834200","Eastwood G","Kramer LD","10.4269/ajtmh.15-0445","2015/11/25 00:00"
"29936542","Schmid J","Sommer S","10.1007/s00442-018-4210-7","2018/06/19 00:00"
"31434319","Li L","Sarathy VV","10.3390/vaccines7030093","2019/08/14 00:00"
"27139219","Araúz D","Moreno B","10.3201/eid2208.160292","2016/05/04 06:00"
"22216187","Canuti M","van der Hoek L","10.1371/journal.pone.0029140","2011/11/21 00:00"
"26280877","Lozano CC","Troyer RM","10.7589/2015-01-027","2015/08/19 06:00"
"17050607","Perrone LA","Peters CJ","10.1128/JVI.01074-06","2007/02/03 09:00"
"28885138","Rogers MB","Ghedin E","10.1099/jgv.0.000899","2017/09/09 06:00"
"23469353","Aylward FO","Currie CR","10.1128/genomeA.00238-12","2013/01/07 00:00"
"18463781","Espínola EE","Parra GI","10.1007/s00705-008-0096-8","2008/03/18 00:00"
"20213281","Martínez M","Parra GI","10.1007/s00705-010-0617-0","2010/02/04 00:00"
"18692099","Aquino JD","Makino Y","10.1016/j.virusres.2008.07.011","2008/07/04 00:00"
"23932334","Galeano ME","Leite JP","10.1016/j.jcv.2013.07.008","2013/06/28 00:00"
"25169054","Martinez M","Parra GI","10.1016/j.meegid.2014.08.015","2014/08/13 00:00"
"21450836","Silveira GF","Dos Santos CN","10.1128/JVI.01915-10","2011/04/01 06:00"
"25075468","Martinez M","Parra GI","10.1016/j.meegid.2014.07.020","2014/07/12 00:00"
"25328558","Espínola EE","Russomando G","10.2174/1874357901408010009","2014/07/15 00:00"
"26342807","Espínola EE","Paranhos-Baccalà G","10.1016/j.jcv.2015.08.014","2015/08/27 00:00"
"22269392","Espínola EE","Paranhos-Baccalà G","10.1016/j.jcv.2011.12.030","2011/12/27 00:00"
"29039734","Espínola EE","Arbiza J","10.1099/jgv.0.000947","2018/11/27 06:00"
"23780670","Espínola EE","Basualdo W","10.1002/jmv.23638","2013/06/20 06:00"
"23182909","Maradei E","Bergmann IE","10.1016/j.vetmic.2012.10.035","2012/10/17 00:00"
"30067840","Eastwood G","Jonsson CB","10.1371/journal.pone.0201307","2018/07/11 00:00"
"30910532","Mojsiejczuk L","Flichman D","10.1016/j.meegid.2019.03.020","2019/03/21 00:00"
"19961679","Chu YK","Jonsson CB","10.3201/eid1512.090338","2009/12/08 06:00"
"17720620","Parra GI","Arbiza J","10.1016/j.jcv.2007.07.006","2007/07/17 00:00"
"17617845","Ito M","Kurane I","10.1111/j.1708-8305.2007.00130.x","2007/09/22 09:00"
"16254962","Parra GI","Gómez J","10.1002/jmv.20495","2006/01/18 09:00"
"26903607","Walker PJ","Vasilakis N","10.4269/ajtmh.15-0917","2016/01/13 00:00"
"19046445","Wang Z","Stenger DA","10.1186/1471-2164-9-577","2008/12/01 00:00"
"17014880","Vasilakis N","Weaver SC","10.1016/j.virol.2006.08.049","2006/08/10 00:00"
"18570968","Vasilakis N","Weaver SC","10.1016/j.virol.2008.04.044","2008/02/21 00:00"
"21209105","Loh J","Virgin HW","10.1128/JVI.01661-10","2011/01/07 06:00"
"20687859","Richter MH","Fulhorst CF","10.1089/vbz.2009.0115","2010/08/07 06:00"
"29016330","Guzman H","Tesh RB","10.4269/ajtmh.17-0350","2018/12/12 06:00"
"19766284","Attoui H","Mertens PP","10.1016/j.virol.2009.08.032","2009/07/21 00:00"
"27621441","Streicker DG","Valderrama W","10.1073/pnas.1606587113","2016/09/14 06:00"
"11971776","Daum LT","Lohman KL","10.3201/eid0804.010311","2002/05/25 10:01"
"15200823","Aguilar PV","Weaver SC","10.3201/eid1005.030634","2004/08/21 05:00"
"19079600","Morrison AC","Kochel TJ","10.1371/journal.pntd.0000349","2008/11/18 00:00"
"25002298","Williams M","Halsey ES","10.4269/ajtmh.13-0600","2014/07/09 06:00"
"28287142","Koelle DM","Johnston C","10.1038/srep44084","2017/02/02 00:00"
"24655897","Felices V","Halsey ES","10.3201/eid2004.131735","2014/03/25 06:00"
"20202445","Vilcarromero S","Kochel TJ","10.3201/eid1603.090970","2010/03/06 06:00"
"25244984","Huaman JL","Halsey ES","10.1186/1743-422X-11-169","2014/09/15 00:00"
"26784331","Nelson MI","Bausch DG","10.1371/journal.pone.0146059","2015/12/11 00:00"
"30351478","Holzmayer V","Rodgers MA","10.1002/jmv.25346","2018/10/16 00:00"
"19679215","Whittembury A","Hayes E","10.1016/j.vaccine.2009.07.082","2009/07/16 00:00"
"27076657","Liu X","Oshitani H","10.1128/JCM.03133-15","2016/03/14 00:00"
"29074655","Kagning Tsinda E","Saito M","10.1128/genomeA.01137-17","2017/10/28 06:00"
"29519825","Tohma K","Parra GI","10.1128/genomeA.00095-18","2018/03/10 06:00"
"22135263","Diel DG","Afonso CL","10.1128/JCM.06018-11","2011/12/03 06:00"
"22468136","Hang J","Kuschner RA","10.7171/jbt.12-2301-001","2012/04/03 06:00"
"23515021","Evangelista J","Forshey BM","10.1099/vir.0.050575-0","2013/03/22 06:00"
"28855097","Sadeghi M","Delwart E","10.1016/j.virusres.2017.08.012","2017/08/10 00:00"
"24421116","Vasilakis N","Tesh RB","10.1099/vir.0.058685-0","2014/01/15 06:00"
"26011186","Tinoco YO","Gonzalez AE","10.1111/irv.12329","2015/05/27 06:00"
"25505295","Lopman BA","Cooper PJ","10.1093/infdis/jiu672","2014/11/10 00:00"
"24447689","Razuri H","Montgomery JM","10.3201/eid2002.131418","2014/01/23 06:00"
"26243695","Garmendia AE","Chamorro MJ","10.1016/j.vetmic.2015.07.022","2015/07/07 00:00"
"23034595","Tokarz R","Lipkin WI","10.1099/vir.0.046250-0","2012/10/05 06:00"
"31002476","Rojas M","Santos N","10.1111/tbed.13207","2019/04/06 00:00"
"24130481","Tong S","Donis RO","10.1371/journal.ppat.1003657","2013/08/09 00:00"
"26227592","Chumbe A","Icochea E","10.1128/genomeA.00792-15","2015/08/01 06:00"
"26610576","Leguia M","Bausch DG","10.3390/pathogens4040816","2015/11/17 00:00"
"24744325","Padilla C","Cáceres O","10.1128/genomeA.00191-14","2014/04/20 06:00"
"30714035","Tataje-Lavanda L","Fernández-Díaz M","10.1128/MRA.01555-18","2019/01/03 00:00"
"26301572","Lescano J","Gregori F","10.1111/tbed.12407","2015/08/25 06:00"
"29519822","Morales Ruiz S","Fernández-Díaz M","10.1128/genomeA.00078-18","2018/03/10 06:00"
"29607368","Quino Quispe R","Maturrano Hernández L","10.1007/s13337-018-0425-9","2018/01/13 00:00"
"33397804","Bergner LM","Streicker DG","10.1073/pnas.2019907118","2021/01/06 06:00"
"33562073","Bergner LM","Streicker DG","10.3390/v13020252","2021/01/25 00:00"
"35227878","Luna Espinoza LR","Maturrano Hernández AL","10.1016/j.meegid.2022.105255","2021/10/27 00:00"
"32678844","Berg MG","Cloherty GA","10.1371/journal.pone.0236046","2020/06/26 00:00"
"11384226","Moncayo AC","Tesh RB","10.1006/viro.2000.0803","2001/07/13 10:01"
"19439542","Farkas T","Kiss I","10.1128/JCM.01652-08","2009/05/15 09:00"
"20702659","Watson-Jones D","Koelle DM","10.1128/JCM.01263-10","2010/08/13 06:00"
"12850913","Aldous EW","Alexander DJ","10.1080/030794503100009783","2003/09/17 05:00"
"12967489","Bryant J","Barrett A","10.3201/eid0908.030075","2003/11/06 05:00"
"16549790","Anishchenko M","Weaver SC","10.1073/pnas.0509961103","2006/05/11 09:00"
"20735933","Cassar O","Gessain A","10.3201/eid1609.100381","2010/08/26 06:00"
"22218966","Torres R","Romero J","10.1007/s00705-011-1217-3","2011/11/30 00:00"
"20545910","Araínga M","Pasick J","10.1111/j.1865-1682.2010.01144.x","2010/06/16 06:00"
"14718617","Colina R","Cristina J","10.1099/vir.0.19472-0","2004/03/03 05:00"
"15604437","Cristina J","Chunga A","10.1099/vir.0.80510-0","2005/02/18 09:00"
"10432063","Powers AM","Tesh RB","10.4269/ajtmh.1999.61.92","1999/08/04 00:01"
"18759638","Mores CN","Rossi CA","10.1089/vbz.2008.0030","2013/12/18 06:00"
"17449127","Adu F","Kew O","10.1016/j.virusres.2007.03.009","2007/02/26 00:00"
"26251497","Panda P","Pitman AR","10.1128/genomeA.00874-15","2015/08/08 06:00"
"33381095","Gutiérrez-Escobar AJ","Camargo MC","10.3389/fmicb.2020.601839","2020/11/16 00:00"
"24599070","Kaster AK","Spormann AM","10.1038/ismej.2014.24","2014/01/27 00:00"
"23145189","Ricaldi JN","Matthias MA","10.1371/journal.pntd.0001853","2012/08/25 00:00"
"3145189","Taya K","Sasamoto S","10.1507/endocrj1954.35.349","1988/04/01 00:01"
"25599400","Merker M","Wirth T","10.1038/ng.3195","2014/12/19 00:00"
"24578270","Galarza M","Guio H","10.1128/genomeA.00089-14","2014/03/01 06:00"
"24578269","Tarazona D","Guio H","10.1128/genomeA.00087-14","2014/03/01 06:00"
"31086182","Farhat MR","Murray M","10.1038/s41467-019-10110-6","2019/04/18 00:00"
"30280646","Allix-Béguec C","Zhu B","10.1056/NEJMoa1800474","2018/10/31 06:00"
"20600330","Christenbury JG","Hibberd ML","10.1016/j.jviromet.2010.06.013","2010/06/11 00:00"
"17869366","Nadin-Davis SA","Wandeler AI","10.1016/j.virusres.2007.08.002","2007/07/31 00:00"
"19656970","Cook S","de Lamballerie X","10.1099/vir.0.014183-0","2009/08/07 09:00"
